id,observed_on,url,image_url,description,latitude,longitude,geoprivacy,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,generic_name
185972764,2023-06-30,https://www.inaturalist.org/observations/185972764,https://inaturalist-open-data.s3.amazonaws.com/photos/324897494/medium.jpg,,44.5663716667,-110.3816916667,,False,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
187714534,2023-10-05,https://www.inaturalist.org/observations/187714534,https://inaturalist-open-data.s3.amazonaws.com/photos/328342337/medium.jpg,,43.7620466667,-110.7434616667,,False,Salmons and Trouts,Salmoninae,Salmons and Trouts,Actinopterygii,342904,Unspecified
187980090,2023-08-26,https://www.inaturalist.org/observations/187980090,https://inaturalist-open-data.s3.amazonaws.com/photos/328864540/medium.jpeg,,43.6327375494,-110.7031169482,,True,Snake River Fine-spotted Cutthroat Trout,Oncorhynchus virginalis behnkei,Snake River Fine-spotted Cutthroat Trout,Actinopterygii,1520369,Cutthroat Trout
188007558,2023-08-04,https://www.inaturalist.org/observations/188007558,https://inaturalist-open-data.s3.amazonaws.com/photos/328927856/medium.jpeg,"I could be wrong on the genus as I have not spent a lot of time on fish, so help very much appreciated.",41.3204188853,-106.4016130826,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
188083165,2022-07-09,https://www.inaturalist.org/observations/188083165,https://inaturalist-open-data.s3.amazonaws.com/photos/329077292/medium.jpg,,44.6597086741,-107.2737749746,,False,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
189388754,2023-10-27,https://www.inaturalist.org/observations/189388754,https://static.inaturalist.org/photos/331755688/medium.jpg,First lake trout ,41.5218416667,-109.4692383333,,False,Lake Trout,Salvelinus namaycush,Lake Trout,Actinopterygii,111991,Lake Trout
189630633,2023-10-29,https://www.inaturalist.org/observations/189630633,https://static.inaturalist.org/photos/332248324/medium.jpg,,41.2392931445,-105.8600517688,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
189868752,2021-09-07,https://www.inaturalist.org/observations/189868752,https://static.inaturalist.org/photos/332713810/medium.jpg,,44.5849883333,-110.830025,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
190921761,2023-11-11,https://www.inaturalist.org/observations/190921761,https://inaturalist-open-data.s3.amazonaws.com/photos/334804279/medium.jpg,,43.85743,-110.588395,,False,Lake Trout,Salvelinus namaycush,Lake Trout,Actinopterygii,111991,Lake Trout
192412106,2023-05-15,https://www.inaturalist.org/observations/192412106,https://inaturalist-open-data.s3.amazonaws.com/photos/337765466/medium.jpg,I’m no wyoming native. Need help identifying this fish!,41.1573305,-110.83255,,False,Tiger Trout,Salmo trutta × Salvelinus fontinalis,Tiger Trout,Actinopterygii,705661,Tiger Trout
192976604,2017-09-08,https://www.inaturalist.org/observations/192976604,https://static.inaturalist.org/photos/338893462/medium.jpeg,lots of small fish jumping out of the water,44.6418643621,-110.8655253163,,False,Oncorhynchus,Oncorhynchus,Pacific Salmons and Trouts,Actinopterygii,47522,Unspecified
193060914,2015-08-07,https://www.inaturalist.org/observations/193060914,https://static.inaturalist.org/photos/339069492/medium.jpg,,42.8524222544,-109.3324235171,,False,California Golden Trout,Oncorhynchus aguabonita aguabonita,California Golden Trout,Actinopterygii,1552720,Golden Trout
193061871,2022-03-24,https://www.inaturalist.org/observations/193061871,https://inaturalist-open-data.s3.amazonaws.com/photos/339071356/medium.jpg,,42.555100983,-106.8816310288,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
193418719,2022-08-29,https://www.inaturalist.org/observations/193418719,https://inaturalist-open-data.s3.amazonaws.com/photos/339772705/medium.jpg,,44.5256833333,-110.8383333333,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
193546007,2023-09-28,https://www.inaturalist.org/observations/193546007,https://static.inaturalist.org/photos/339988683/medium.jpg,,44.9845666128,-110.212397504,,False,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
193546008,2023-09-28,https://www.inaturalist.org/observations/193546008,https://static.inaturalist.org/photos/339988680/medium.jpg,,44.9862416618,-110.208962191,,False,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
193546009,2023-09-28,https://www.inaturalist.org/observations/193546009,https://static.inaturalist.org/photos/339988693/medium.jpg,,44.9862416618,-110.208962191,,False,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
